392.1642711738943,-0.24563070368813703
396.8488870330213,0.0957735906532016
401.53350289214825,0.37477800766327735
406.21811875127526,0.6071339333199514
410.90273461040226,0.8749305465450683
415.58735046952927,1.1094873015462239
420.2719663286563,1.3276845435158369
424.9565821877833,1.490517969819568
429.64119804691023,1.5747717243905002
434.3258139060373,1.6512249970232624
439.0104297651642,1.683899837493021
443.6950456242912,1.6646936020495282
448.3796614834182,1.5960243434238575
453.0642773425452,1.4470748988648001
457.7488932016722,1.1067612354034955
462.4335090607992,-12.0
467.11812491992623,-12.0
471.1639295255359,-12.0
474.5709228776282,-12.0
477.97791622972056,-12.0
478.4037903987321,-12.0
480.1072870747784,-12.0
480.9590354128014,-12.0
482.4495950043418,-12.0
483.301343342365,-12.0
485.4307141874226,-12.0
486.7083366944573,-12.0
487.56008503248034,-12.0
489.47651879303226,-12.0
489.9023929620438,-12.0
491.3929525535842,-12.0
492.1027428352702,-12.0
493.522323398642,-12.0
495.438757159194,-12.0
496.0775684127112,-12.0
497.1422538352401,-12.0
498.8457505112862,-12.0
500.3363101028267,-12.0
500.76218427183824,-12.0
501.82686969436713,-12.0
502.6786180323902,-12.0
503.9562405394248,-12.0
505.4468001309653,-12.0
507.1502968070114,-12.0
508.427919314046,-12.0
510.0249474478394,-12.0
510.13141599009225,-12.0
511.8349126661384,-12.0
512.2607868351499,-12.0
513.9642835111962,-12.0
514.8160318492193,-12.0
515.880717271748,-12.0
518.6488993703231,-12.0
520.1394589618635,-12.0
521.6300185534039,-12.0
524.1852635674732,-12.0
527.8051940040714,-12.0
529.5086906801175,-12.0
531.4251244406695,-12.0
534.4062436237502,-12.0
537.1744257223253,-12.0
538.2391111448542,-12.0
540.368481989912,-12.0
542.0719786659581,-12.0
545.4789720180505,-12.0
548.4600912011313,-12.0
550.5894620461889,-12.0
552.4349167785724,-12.0
555.4870149898218,1.5010159578420252
558.042260003891,1.7884036601438549
560.5549176010592,1.9619965555790924
563.1527500320295,2.0919488764956644
564.64330962357,2.1525837359759086
569.5408625672028,2.308398295942656
572.096107581272,2.3734652110823653
573.7996042573182,2.4113685185856535
578.697157200951,2.503557075118997
581.2524022150202,2.5422789725682566
582.5300247220549,2.5586356767620684
584.6593955671126,2.5850102571753806
586.7887664121703,2.608630785301969
587.4275776656876,2.617506779897604
588.066388919205,3.0592347574734626
588.7052001727222,3.025286026648176
588.9181372572281,3.020371418006529
589.7698855952511,3.0021625123751017
589.9828226797569,2.982973974167484
590.1957597642627,2.9799736683104534
590.6216339332742,2.9751076709192534
591.2604451867916,2.9681930835281456
591.4733822712973,2.9649630466081356
592.1121935248146,2.9558290452470244
592.7510047783319,2.9479049832361905
593.1768789473435,2.945013872360546
593.6027531163551,2.9425441702808737
594.0286272853666,2.940419430280596
594.4545014543781,2.941636202965438
594.8803756233897,2.9440446289508015
595.3062497924012,2.953871145985986
595.9450610459186,2.9516410312668713
596.1579981304243,2.954518036506067
596.5838722994358,2.9597773336565916
597.0097464684474,2.9675534619450987
597.4356206374589,2.9779360156281003
598.287368975482,3.008027157594053
598.5003060599878,3.0133812016931905
598.7132431444936,3.0193321969043745
599.3520543980109,3.048479146106156
599.7779285670224,3.0891218415741615
600.2038027360339,3.1062988762698494
600.4167398205398,3.115499151627964
600.6296769050455,3.173469080659507
601.2684881585628,3.213516010902064
602.971984834609,2.8749948750759793
605.1013556796668,2.8626463306676952
607.2307265247244,2.8470158093176487
609.7859715387938,2.8296329638963322
612.341216552863,2.8072012220793106
615.3223357359439,2.778526670658958
619.3681403415535,2.73424953079804
622.5621966091401,2.6874263423937563
624.6915674541978,2.6476021709391304
627.2468124682671,2.6048581030643234
629.8020574823363,2.555207867725074
632.7831766654172,2.506091645539583
635.3384216794865,2.4626883518232954
638.3195408625672,2.409050255415386
640.2359746231192,2.37270821002533
643.4300308907058,2.3032840287243963
645.9852759047751,2.243172140129208
648.9663950878559,2.170208772742181
650.4569546793963,2.1331024394141322
651.9475142709367,2.096376531619409
654.7156963695118,2.029625807362789
659.4003122286388,1.9157183932674122
661.1038089046849,1.8732972649946555
664.5108022567773,1.7859347653630409
667.7048585243639,1.7013624547184156
670.2601035384331,1.635042578811092
671.5377260454677,1.60205346590308
672.6024114679966,1.5763175477009856
673.8800339750312,1.5458139803667743
674.7317823130543,1.5282644895379645
675.1576564820659,1.5239519784897808
676.2223419045947,1.5020928064396444
677.2870273271236,1.482381710026122
677.925838580641,1.4731761837291675
679.4163981721813,1.4420139770961
679.8422723411928,1.437547930433191
